,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2022-06-08 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08844237177139591,-0.07100916959552472,-0.0668079554644293,-0.08169534552899327,-0.5557725791297412
2022-06-08 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08844237177139591,-0.07100916959552472,-0.0668079554644293,-0.08169534552899327,-0.5605914359113926
2022-06-09 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08843747751195541,-0.07100916959552472,-0.0668079554644293,-0.08169041504398045,-0.5596448747578537
2022-06-09 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08843747751195541,-0.07100916959552472,-0.0668079554644293,-0.08169041504398045,-0.5583249397132429
2022-06-09 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08843258322419745,-0.07100916959552472,-0.0668079554644293,-0.08168548453044056,-0.555491090219675
2022-06-09 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08843258322419745,-0.07100916959552472,-0.0668079554644293,-0.08168548453044056,-0.5582709755180488
2022-06-09 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08842768891016173,-0.07100916959552472,-0.0668079554644293,-0.08168055399042828,-0.5582841019439069
2022-06-09 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08842768891016173,-0.07100916959552472,-0.0668079554644293,-0.08168055399042828,-0.5623970487127496
2022-06-10 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08842279456831825,-0.07100916959552472,-0.0668079554644293,-0.08167562342240253,-0.5610916985857588
2022-06-10 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08842279456831825,-0.07100916959552472,-0.0668079554644293,-0.08167562342240253,-0.5609648098024648
2022-06-10 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08841790020325557,-0.07100916959552472,-0.0668079554644293,-0.0816706928309856,-0.5618457388267134
2022-06-10 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08841790020325557,-0.07100916959552472,-0.0668079554644293,-0.0816706928309856,-0.5623722543527956
2022-06-10 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08841300580936517,-0.07100916959552472,-0.0668079554644293,-0.0816657622105279,-0.5706462781186272
2022-06-10 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08841300580936517,-0.07100916959552472,-0.0668079554644293,-0.0816657622105279,-0.5774676440895058
2022-06-11 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884081113881765,-0.07100916959552472,-0.0668079554644293,-0.08166083156256965,-0.5759041409206407
2022-06-11 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884081113881765,-0.07100916959552472,-0.0668079554644293,-0.08166083156256965,-0.5732686463067049
